filename	len	cols_conservative	cols_nongap	sp_idrs	sp_ats	sp_nongap	sp_atcomp
minu_c30707_g1_i1.fasta	2	1009	1331	minu_c30707_g1_i1,raik_c22935_g1_i1	845,853	1367,1370	0.618141916606,0.622627737226
cras_c24489_g1_i1++.fasta	4	328	524	foca_c18950_g1_i1,minu_c31044_g1_i1,cras_c24489_g1_i1++,rari_c1059_g1_i1	370,333,324,305	617,582,548,561	0.599675850891,0.572164948454,0.591240875912,0.54367201426
cras_c16403_g1_i1++.fasta	2	626	795	cras_c16403_g1_i1++,minu_c34355_g1_i1	497,474	817,806	0.608323133415,0.588089330025
cras_c1824_g1_i1++.fasta	5	836	1440	raik_c21303_g2_i1,foca_c1721_g1_i1,rari_c17511_g1_i1,minu_c36721_g1_i1,cras_c1824_g1_i1++	916,1016,869,888,952	1478,1513,1547,1488,1567	0.619756427605,0.67151354924,0.561732385262,0.596774193548,0.607530312699
cras_c11625_g1_i1++.fasta	3	320	468	cras_c11625_g1_i1++,minu_c8888_g1_i2,rari_c7238_g1_i1	309,294,297	486,481,503	0.635802469136,0.611226611227,0.590457256461
foca_c10387_g1_i1.fasta	2	248	314	foca_c10387_g1_i1,raik_c20199_g2_i1	275,194	431,314	0.638051044084,0.617834394904
foca_c15689_g1_i1.fasta	2	532	687	foca_c15689_g1_i1,raik_c22894_g1_i1	483,440	739,687	0.653585926928,0.640465793304
foca_c16764_g3_i1.fasta	2	137	166	raik_c36533_g1_i1,foca_c16764_g3_i1	148,160	234,232	0.632478632479,0.689655172414
foca_c16975_g1_i1.fasta	2	352	432	raik_c10514_g1_i1,foca_c16975_g1_i1	244,529	432,847	0.564814814815,0.624557260921
foca_c18338_g2_i1.fasta	2	334	443	raik_c34436_g1_i1,foca_c18338_g2_i1	259,346	443,567	0.584650112867,0.610229276896
foca_c19253_g1_i1.fasta	2	239	295	foca_c19253_g1_i1,raik_c27470_g3_i1	240,195	343,309	0.69970845481,0.631067961165
foca_c20407_g1_i1.fasta	2	148	172	raik_c43470_g1_i1,foca_c20407_g1_i1	162,157	266,244	0.609022556391,0.643442622951
foca_c28258_g2_i1.fasta	2	334	402	foca_c28258_g2_i1,raik_c33481_g1_i1	268,228	448,404	0.598214285714,0.564356435644
cras_c24516_g1_i1++.fasta	6	643	1199	foca_c28393_g2_i1,minu_c3944_g1_i1,eury_eury_c21081_g1_i1,raik_c22821_g3_i1,cras_c24516_g1_i1++,rari_c11768_g1_i1	779,723,686,762,741,669	1231,1290,1258,1288,1262,1221	0.632818846466,0.560465116279,0.545310015898,0.591614906832,0.587163232964,0.547911547912
foca_c30695_g1_i1.fasta	2	223	225	raik_c38425_g1_i1,foca_c30695_g1_i1	130,148	225,246	0.577777777778,0.60162601626
foca_c3076_g1_i1.fasta	2	327	400	raik_c9298_g1_i1,foca_c3076_g1_i1	320,277	583,453	0.548885077187,0.611479028698
foca_c30792_g1_i1.fasta	3	286	414	petz_comp16608_c0_seq1,harp_c22008_g1_i1,foca_c30792_g1_i1	251,289,314	420,479,473	0.597619047619,0.603340292276,0.663847780127
foca_c6667_g2_i1.fasta	2	154	184	raik_c24949_g1_i1,foca_c6667_g2_i1	161,164	278,256	0.579136690647,0.640625
foca_c6916_g1_i1.fasta	2	518	680	raik_c25034_g3_i1,foca_c6916_g1_i1	463,469	804,739	0.575870646766,0.634641407307
foca_c7551_g1_i1.fasta	2	405	509	raik_c14659_g1_i1,foca_c7551_g1_i1	305,401	509,640	0.599214145383,0.6265625
cras_c17067_g1_i1++.fasta	6	184	276	cras_c17067_g1_i1++,minu_c36800_g1_i1,harp_c56852_g1_i1,petz_comp26320_c1_seq1,eury_eury_c26678_g1_i1,rari_c23933_g1_i1	168,350,156,148,215,156	316,579,315,279,378,297	0.53164556962,0.604490500864,0.495238095238,0.530465949821,0.568783068783,0.525252525253
cras_c28958_g1_i1++.fasta	6	376	641	foca_c29860_g1_i1,eury_eury_c24636_g1_i1,cras_c28958_g1_i1++,minu_c33433_g1_i1,harp_c38267_g1_i1,petz_comp2736_c0_seq1	397,426,420,374,396,414	665,747,707,664,723,700	0.596992481203,0.570281124498,0.594059405941,0.563253012048,0.547717842324,0.591428571429
harp_c17175_g1_i1.fasta	2	301	375	petz_comp27578_c11_seq3,harp_c17175_g1_i1	308,209	494,379	0.623481781377,0.551451187335
eury_eury_c1699_g1_i1.fasta	5	1685	2619	petz_comp27945_c0_seq1,rari_c11868_g1_i1,minu_c14164_g1_i1,harp_c39599_g2_i1,eury_eury_c1699_g1_i1	1532,1353,1462,1372,1400	2673,2657,2640,2766,2728	0.573138795361,0.509220925856,0.553787878788,0.496023138106,0.513196480938
cras_c6725_g1_i1.fasta	6	990	1706	cras_c6725_g1_i1,minu_c17848_g1_i1,petz_comp27967_c0_seq1,eury_eury_c22819_g1_i1,rari_c17202_g1_i1,harp_c35897_g1_i1	1029,991,1001,949,907,875	1756,1769,1758,1727,1742,1713	0.585990888383,0.560203504805,0.569397042093,0.549507817024,0.520665901263,0.510799766492
cras_c26090_g1_i1++.fasta	6	103	315	harp_c863_g1_i1,petz_comp28107_c0_seq1,cras_c26090_g1_i1++,rari_c6262_g1_i1,eury_eury_c11896_g1_i1,minu_c4843_g1_i1	238,244,260,260,254,253	419,397,401,411,401,371	0.568019093079,0.614609571788,0.648379052369,0.632603406326,0.633416458853,0.681940700809
cras_c4011_g1_i1++.fasta	4	919	1478	harp_c38315_g1_i1,minu_c37483_g1_i1,petz_comp28228_c0_seq1,cras_c4011_g1_i1++	795,844,932,941	1536,1508,1606,1567	0.517578125,0.559681697613,0.580323785803,0.600510529675
eury_eury_c1846_g1_i1.fasta	3	332	497	petz_comp5368_c0_seq1,harp_c21188_g1_i1,eury_eury_c1846_g1_i1	289,279,313	520,538,551	0.555769230769,0.518587360595,0.568058076225
harp_c47313_g1_i1.fasta	2	1433	1893	harp_c47313_g1_i1,petz_comp5729_c0_seq1	956,1185	1893,2016	0.505018489171,0.587797619048
eury_eury_c10191_g1_i1.fasta	2	964	1257	eury_eury_c10191_g1_i1,harp_c39618_g2_i1	714,615	1310,1271	0.545038167939,0.483870967742
cras_c21580_g1_i1++.fasta	5	1434	2328	harp_c39596_g1_i1,rari_c8299_g1_i1,cras_c21580_g1_i1++,eury_eury_c10461_g1_i1,minu_c27195_g1_i1	1052,1255,1290,1270,1256	2373,2388,2391,2359,2344	0.443320691108,0.52554438861,0.539523212045,0.538363713438,0.535836177474
eury_eury_c11317_g1_i1.fasta	3	676	984	harp_c28971_g1_i1,rari_c11287_g1_i1,eury_eury_c11317_g1_i1	502,782,833	984,1411,1485	0.510162601626,0.55421686747,0.560942760943
cras_c26380_g1_i1++.fasta	5	168	482	rari_c5500_g1_i1,petz_comp29203_c0_seq1,harp_c31982_g1_i1,minu_c34471_g1_i1,cras_c26380_g1_i1++	357,388,340,382,394	640,631,634,640,658	0.5578125,0.614896988906,0.536277602524,0.596875,0.598784194529
eury_eury_c12982_g3_i2.fasta	2	409	491	harp_c36889_g1_i1,eury_eury_c12982_g3_i2	414,278	771,494	0.536964980545,0.562753036437
eury_eury_c15530_g1_i1.fasta	3	821	1275	eury_eury_c15530_g1_i1,harp_c31855_g1_i1,petz_comp24454_c0_seq1	727,679,735	1316,1315,1316	0.552431610942,0.516349809886,0.558510638298
cras_c15297_g1_i1++.fasta	6	477	913	harp_c38495_g2_i1,foca_c2381_g1_i1,rari_c14222_g1_i1,minu_c16573_g1_i1,cras_c15297_g1_i1++,eury_eury_c16287_g1_i1	435,611,512,580,572,563	926,952,964,991,978,988	0.469762419006,0.641806722689,0.53112033195,0.58526740666,0.584867075665,0.56983805668
eury_eury_c18934_g2_i1.fasta	2	2242	2983	eury_eury_c18934_g2_i1,harp_c38929_g2_i1	1803,1767	3034,3347	0.594264996704,0.527935464595
eury_eury_c18954_g1_i1.fasta	3	477	689	eury_eury_c18954_g1_i1,harp_c38035_g1_i1,rari_c12563_g1_i1	421,340,384	742,714,708	0.567385444744,0.47619047619,0.542372881356
eury_eury_c19490_g1_i1.fasta	2	681	902	harp_c38431_g1_i1,eury_eury_c19490_g1_i1	482,555	920,959	0.523913043478,0.578727841502
eury_eury_c2046_g1_i1.fasta	2	448	585	harp_c50058_g1_i1,eury_eury_c2046_g1_i1	460,337	857,585	0.536756126021,0.576068376068
cras_c8085_g1_i1++.fasta	6	70	206	cras_c8085_g1_i1++,eury_eury_c20959_g1_i1,harp_c18299_g1_i1,rari_c2240_g1_i1,foca_c32206_g1_i1,minu_c25053_g1_i1	193,167,174,161,187,174	284,268,285,262,288,276	0.679577464789,0.623134328358,0.610526315789,0.614503816794,0.649305555556,0.630434782609
cras_c15968_g1_i1++.fasta	6	336	607	eury_eury_c2136_g1_i1,rari_c8078_g1_i1,foca_c30150_g1_i1,harp_c19966_g1_i1,minu_c36857_g1_i1,cras_c15968_g1_i1++	387,364,428,362,387,411	670,635,658,683,640,660	0.577611940299,0.573228346457,0.650455927052,0.530014641288,0.6046875,0.622727272727
cras_c25159_g1_i1++.fasta	5	167	247	cras_c25159_g1_i1++,foca_c30216_g1_i1,harp_c35053_g1_i1,eury_eury_c22729_g1_i1,minu_c27621_g1_i1	189,182,169,198,152	288,275,302,334,255	0.65625,0.661818181818,0.559602649007,0.592814371257,0.596078431373
eury_eury_c23609_g1_i1.fasta	2	407	536	eury_eury_c23609_g1_i1,harp_c35371_g1_i1	312,255	536,571	0.582089552239,0.446584938704
eury_eury_c24443_g1_i1.fasta	2	190	226	eury_eury_c24443_g1_i1,harp_c49077_g1_i1	147,164	226,305	0.650442477876,0.537704918033
eury_eury_c24836_g1_i1.fasta	4	569	975	minu_c4731_g1_i1,foca_c29978_g1_i1,eury_eury_c24836_g1_i1,petz_comp22364_c0_seq1	640,683,632,620	1011,1023,1042,1016	0.633036597428,0.667644183773,0.606525911708,0.610236220472
eury_eury_c28419_g1_i1.fasta	5	161	447	minu_c646_g1_i1,foca_c29341_g1_i1,harp_c35858_g1_i1,rari_c23194_g1_i1,eury_eury_c28419_g1_i1	317,332,310,280,314	532,527,551,509,544	0.595864661654,0.629981024668,0.562613430127,0.550098231827,0.577205882353
cras_c7289_g1_i1++.fasta	5	1268	2257	harp_c39095_g2_i1,minu_c19936_g1_i1,petz_comp27529_c0_seq1,cras_c7289_g1_i1++,eury_eury_c4461_g1_i1	1233,1333,1343,1425,1414	2271,2287,2312,2314,2337	0.542932628798,0.582859641452,0.580882352941,0.615816767502,0.605049208387
cras_c5800_g1_i1++.fasta	5	772	1305	eury_eury_c4689_g1_i1,harp_c38831_g1_i1,minu_c30038_g1_i1,rari_c15056_g1_i1,cras_c5800_g1_i1++	762,740,813,773,784	1323,1345,1388,1361,1341	0.575963718821,0.550185873606,0.585734870317,0.567964731815,0.584638329605
cras_c6543_g1_i1++.fasta	5	360	682	cras_c6543_g1_i1++,rari_c9580_g1_i1,minu_c37353_g1_i1,harp_c11975_g1_i1,eury_eury_c7608_g1_i1	451,403,459,357,397	741,740,746,724,726	0.608636977058,0.544594594595,0.61528150134,0.493093922652,0.546831955923
eury_eury_c800_g1_i1.fasta	2	314	414	eury_eury_c800_g1_i1,harp_c26135_g1_i1	232,233	442,435	0.524886877828,0.535632183908
eury_eury_c9437_g1_i1.fasta	3	438	672	harp_c38269_g2_i1,rari_c9450_g1_i1,eury_eury_c9437_g1_i1	361,427,441	684,753,756	0.527777777778,0.567065073041,0.583333333333
cras_c11411_g1_i1++.fasta	5	91	226	harp_c15059_g1_i1,eury_eury_c989_g1_i1,rari_c22539_g1_i1,cras_c11411_g1_i1++,minu_c23871_g1_i1	208,224,147,180,208	359,400,281,311,390	0.57938718663,0.56,0.523131672598,0.578778135048,0.533333333333
cras_c28717_g1_i1++.fasta	5	586	1010	minu_c14333_g1_i1,rari_c11116_g1_i1,foca_c30504_g1_i1,petz_comp27475_c0_seq1,cras_c28717_g1_i1++	700,607,679,658,735	1116,1075,1052,1087,1159	0.627240143369,0.564651162791,0.645437262357,0.605335786569,0.634167385677
harp_c38494_g1_i1.fasta	2	721	943	rari_c11169_g1_i1,harp_c38494_g1_i1	518,503	951,952	0.54468980021,0.528361344538
harp_c47937_g1_i1.fasta	2	583	776	harp_c47937_g1_i1,rari_c11717_g1_i1	419,455	792,836	0.52904040404,0.544258373206
eury_eury_c14001_g1_i1.fasta	3	464	690	harp_c31164_g1_i1,rari_c11969_g1_i1,eury_eury_c14001_g1_i1	339,409,440	716,742,769	0.473463687151,0.551212938005,0.572171651495
cras_c6672_g1_i1++.fasta	3	763	1134	rari_c12887_g1_i1,cras_c6672_g1_i1++,harp_c46403_g1_i1	618,704,573	1147,1160,1149	0.538796861378,0.606896551724,0.498694516971
cras_c22432_g1_i1++.fasta	3	293	392	rari_c14211_g1_i1,minu_c2281_g1_i1,cras_c22432_g1_i1++	398,387,233	687,654,398	0.579330422125,0.591743119266,0.585427135678
harp_c47303_g1_i1.fasta	2	514	672	rari_c14584_g1_i1,harp_c47303_g1_i1	568,360	955,672	0.594764397906,0.535714285714
cras_c5007_g1_i1++.fasta	6	127	329	minu_c13965_g2_i1,harp_c42892_g1_i1,cras_c5007_g1_i1++,rari_c15165_g1_i1,eury_eury_c24506_g1_i1,foca_c30034_g1_i1	381,216,417,339,389,445	641,401,690,624,663,691	0.594383775351,0.538653366584,0.604347826087,0.543269230769,0.586726998492,0.643994211288
minu_c17712_g1_i1.fasta	2	1300	1731	minu_c17712_g1_i1,rari_c16617_g1_i1	1019,953	1759,1777	0.579306424105,0.536297129994
cras_c973_g1_i1++.fasta	4	904	1458	minu_c18781_g1_i1,harp_c38761_g1_i1,cras_c973_g1_i1++,rari_c18427_g1_i1	909,800,917,849	1616,1561,1528,1565	0.5625,0.512491992313,0.600130890052,0.54249201278
harp_c39447_g1_i3.fasta	2	996	1318	harp_c39447_g1_i3,rari_c19701_g1_i1	749,728	1423,1347	0.526352775826,0.540460282108
harp_c17873_g2_i1.fasta	2	647	830	rari_c19973_g1_i2,harp_c17873_g2_i1	706,439	1262,842	0.559429477021,0.521377672209
cras_c7343_g1_i1++.fasta	5	1200	1983	cras_c7343_g1_i1++,eury_eury_c18513_g1_i1,rari_c20265_g1_i1,harp_c39312_g1_i1,minu_c23824_g1_i1	1374,1166,1260,1156,1385	2317,2005,2289,2328,2316	0.593008200259,0.581546134663,0.550458715596,0.496563573883,0.598013816926
harp_c36151_g1_i1.fasta	2	495	658	harp_c36151_g1_i1,rari_c23434_g1_i1	351,380	660,718	0.531818181818,0.529247910864
cras_c21604_g1_i1++.fasta	5	207	357	rari_c24496_g1_i1,minu_c30527_g1_i1,cras_c21604_g1_i1++,foca_c30394_g1_i1,harp_c6867_g1_i1	224,265,262,261,198	397,412,410,393,372	0.564231738035,0.643203883495,0.639024390244,0.664122137405,0.532258064516
harp_c22793_g1_i1.fasta	2	162	196	harp_c22793_g1_i1,rari_c27610_g1_i1	183,134	298,225	0.614093959732,0.595555555556
eury_eury_c10406_g1_i1.fasta	3	638	1035	eury_eury_c10406_g1_i1,harp_c38027_g1_i1,rari_c6953_g1_i1	598,549,569	1067,1108,1079	0.560449859419,0.495487364621,0.52734012975
cras_c5104_g1_i1++.fasta	5	356	646	rari_c8484_g1_i1,cras_c5104_g1_i1++,eury_eury_c22490_g1_i1,harp_c37635_g1_i1,foca_c30408_g1_i1	356,420,448,385,421	682,680,774,719,670	0.521994134897,0.617647058824,0.578811369509,0.535465924896,0.628358208955
foca_c8906_g1_i2.fasta	3	442	702	rari_c9382_g1_i1,harp_c36167_g1_i1,foca_c8906_g1_i2	423,383,514	754,730,801	0.56100795756,0.524657534247,0.641697877653
cras_c3657_g1_i1++.fasta	3	1337	1938	minu_c19194_g1_i1,harp_c18751_g1_i1,cras_c3657_g1_i1++	1094,998,1156	1957,1944,1992	0.55901890649,0.513374485597,0.580321285141
cras_c2181_g1_i1++.fasta	5	993	1646	harp_c38480_g1_i1,rari_c14843_g1_i1,eury_eury_c10206_g1_i1,cras_c2181_g1_i1++,minu_c26880_g1_i1	848,832,921,1022,941	1681,1662,1693,1703,1690	0.504461629982,0.500601684717,0.54400472534,0.600117439812,0.556804733728
cras_c11430_g1_i1++.fasta	4	312	529	harp_c32697_g1_i1,minu_c36978_g1_i1,rari_c1393_g1_i1,cras_c11430_g1_i1++	317,323,312,346	590,544,574,596	0.537288135593,0.59375,0.543554006969,0.580536912752
harp_c43390_g1_i1.fasta	2	326	395	minu_c8130_g2_i1,harp_c43390_g1_i1	228,291	395,533	0.577215189873,0.545966228893
cras_c10764_g1_i1++.fasta	2	391	486	cras_c10764_g1_i1++,harp_c36541_g2_i1	280,452	486,827	0.576131687243,0.546553808948
cras_c1433_g1_i1+cras_comp6885_c0_seq1+cras_comp6885_c0_seq1.fasta	3	392	602	cras_c1433_g1_i1+cras_comp6885_c0_seq1+cras_comp6885_c0_seq1,foca_c2175_g1_i1,harp_c36874_g1_i1	383,471,350	637,730,647	0.60125588697,0.645205479452,0.540958268934
cras_c4013_g1_i1++.fasta	3	317	415	foca_c3002_g1_i1,minu_c38307_g1_i1,cras_c4013_g1_i1++	278,353,327	419,544,554	0.663484486874,0.648897058824,0.590252707581
cras_c5592_g1_i1++.fasta	2	834	1065	minu_c18050_g1_i1,cras_c5592_g1_i1++	638,647	1074,1102	0.594040968343,0.587114337568
cras_c5985_g1_i1++.fasta	4	496	785	cras_c5985_g1_i1++,foca_c27764_g1_i3,petz_comp16559_c0_seq4,rari_c19692_g1_i2	474,489,459,420	821,792,827,807	0.577344701583,0.617424242424,0.555018137848,0.520446096654
cras_c10017_g1_i1++.fasta	2	3158	4002	minu_c20632_g1_i1,cras_c10017_g1_i1++	2454,2355	4003,4023	0.613040219835,0.58538404176
cras_c10038_g1_i1++.fasta	2	819	1039	cras_c10038_g1_i1++,minu_c30215_g1_i1	637,823	1053,1439	0.604938271605,0.57192494788
cras_c10098_g1_i1++.fasta	2	376	497	cras_c10098_g1_i1++,minu_c13032_g1_i1	360,296	565,499	0.637168141593,0.593186372745
cras_c10118_g1_i1++.fasta	2	727	912	minu_c28038_g1_i1,cras_c10118_g1_i1++	559,581	918,929	0.608932461874,0.625403659849
cras_c1013_g1_i1++.fasta	2	748	958	minu_c19701_g1_i1,cras_c1013_g1_i1++	698,569	1208,958	0.577814569536,0.593945720251
cras_c10149_g1_i1++.fasta	2	523	651	cras_c10149_g1_i1++,minu_c22169_g1_i1	413,397	659,660	0.626707132018,0.601515151515
cras_c10206_g1_i1++.fasta	2	2393	3004	cras_c10206_g1_i1++,minu_c20475_g1_i1	1831,1835	3022,3139	0.605890138981,0.584581076776
cras_c10210_g1_i1++.fasta	2	2159	2725	minu_c6327_g1_i1,cras_c10210_g1_i1++	1638,1673	2726,2778	0.600880410858,0.602231821454
cras_c1024_g1_i1++.fasta	2	584	723	cras_c1024_g1_i1++,minu_c36921_g1_i1	472,442	771,723	0.612191958495,0.611341632089
cras_c10262_g1_i1++.fasta	2	855	1081	cras_c10262_g1_i1++,minu_c12733_g1_i1	688,657	1124,1083	0.612099644128,0.606648199446
cras_c10330_g1_i1++.fasta	2	470	576	minu_c27010_g1_i1,cras_c10330_g1_i1++	600,342	1028,587	0.583657587549,0.58262350937
cras_c10350_g1_i1++.fasta	2	1609	1983	minu_c15803_g1_i1,cras_c10350_g1_i1++	1132,1257	1983,2096	0.570852244075,0.599713740458
cras_c10366_g1_i1++.fasta	2	588	740	minu_c12261_g1_i1,cras_c10366_g1_i1++	459,471	757,761	0.606340819022,0.618922470434
cras_c10387_g1_i1++.fasta	2	532	694	cras_c10387_g1_i1++,minu_c6428_g1_i1	424,502	694,792	0.610951008646,0.633838383838
cras_c1039_g1_i1++.fasta	2	931	1155	minu_c18136_g1_i1,cras_c1039_g1_i1++	665,716	1158,1196	0.57426597582,0.598662207358
cras_c10402_g1_i1++.fasta	2	962	1224	cras_c10402_g1_i1++,minu_c30330_g1_i1	773,750	1246,1224	0.620385232745,0.612745098039
cras_c1041_g1_i1+cras_comp1095_c0_seq1+.fasta	2	1133	1436	minu_c33738_g1_i1,cras_c1041_g1_i1+cras_comp1095_c0_seq1+	1407,887	2283,1440	0.61629434954,0.615972222222
cras_c10420_g1_i1++.fasta	3	581	829	foca_c2301_g1_i1,cras_c10420_g1_i1++,minu_c8276_g1_i1	502,504,465	850,853,832	0.590588235294,0.590855803048,0.558894230769
cras_c10436_g1_i1++.fasta	2	238	284	cras_c10436_g1_i1++,minu_c24900_g1_i1	217,175	322,286	0.673913043478,0.611888111888
cras_c10465_g1_i1++.fasta	2	1046	1314	cras_c10465_g1_i1++,minu_c7889_g1_i2	795,1039	1334,1801	0.595952023988,0.576901721266
cras_c10536_g1_i1++.fasta	2	268	308	minu_c30230_g1_i1,cras_c10536_g1_i1++	207,217	308,319	0.672077922078,0.680250783699
cras_c10621_g1_i1++.fasta	2	1006	1312	minu_c37131_g1_i1,cras_c10621_g1_i1++	770,829	1313,1357	0.586443259711,0.610906411201
cras_c10665_g1_i1++.fasta	2	1466	1945	minu_c20628_g1_i1,cras_c10665_g1_i1++	1237,1241	1946,1984	0.635662898253,0.625504032258
cras_c10694_g1_i1++.fasta	2	379	469	cras_c10694_g1_i1++,minu_c16422_g1_i1	323,328	511,522	0.632093933464,0.628352490421
cras_c10739_g1_i1++.fasta	2	253	320	cras_c10739_g1_i1++,minu_c12372_g1_i1	211,216	340,326	0.620588235294,0.662576687117
cras_c10799_g1_i1++.fasta	2	524	675	minu_c30130_g1_i1,cras_c10799_g1_i1++	374,463	675,730	0.554074074074,0.634246575342
cras_c10890_g1_i1++.fasta	2	196	235	cras_c10890_g1_i1++,minu_c36638_g1_i1	145,231	235,394	0.617021276596,0.586294416244
cras_c10913_g1_i1+cras_comp3469_c0_seq1+.fasta	2	1307	1685	minu_c19347_g1_i1,cras_c10913_g1_i1+cras_comp3469_c0_seq1+	1586,1069	2554,1703	0.620986687549,0.627715795655
cras_c10919_g1_i1++.fasta	2	270	455	foca_c32499_g1_i1,cras_c10919_g1_i1++	394,340	573,539	0.687609075044,0.630797773655
cras_c10949_g1_i1++.fasta	2	403	523	minu_c12187_g1_i1,cras_c10949_g1_i1++	325,346	527,548	0.61669829222,0.631386861314
cras_c10973_g1_i1++.fasta	2	1041	1304	minu_c21411_g1_i1,cras_c10973_g1_i1++	782,817	1304,1333	0.599693251534,0.612903225806
cras_c11100_g1_i1++.fasta	2	454	575	cras_c11100_g1_i1++,minu_c14668_g1_i1	369,359	590,575	0.625423728814,0.624347826087
cras_c11120_g1_i1++.fasta	2	1383	1785	minu_c30022_g1_i1,cras_c11120_g1_i1++	1029,1009	1787,1835	0.575825405708,0.549863760218
cras_c11186_g1_i1++.fasta	2	747	941	minu_c16504_g1_i1,cras_c11186_g1_i1++	575,615	942,973	0.610403397028,0.632065775951
cras_c11249_g1_i1++.fasta	2	413	538	minu_c10227_g1_i1,cras_c11249_g1_i1++	363,330	566,542	0.641342756184,0.608856088561
cras_c11314_g1_i1++.fasta	2	359	458	cras_c11314_g1_i1++,minu_c10550_g1_i1	291,297	486,497	0.598765432099,0.597585513078
cras_c1134_g1_i1++.fasta	2	338	416	minu_c10880_g1_i1,cras_c1134_g1_i1++	268,272	426,426	0.629107981221,0.638497652582
cras_c11397_g1_i1++.fasta	2	317	403	cras_c11397_g1_i1++,minu_c9371_g1_i1	270,274	424,418	0.63679245283,0.655502392344
cras_c11528_g1_i1++.fasta	2	562	695	cras_c11528_g1_i1++,minu_c33435_g1_i1	468,587	732,971	0.639344262295,0.604531410917
cras_c11616_g1_i1++.fasta	2	600	743	cras_c11616_g1_i1++,minu_c14666_g1_i1	478,687	746,1098	0.640750670241,0.625683060109
cras_c11623_g1_i1++.fasta	2	240	303	minu_c10447_g1_i1,cras_c11623_g1_i1++	281,173	441,303	0.637188208617,0.57095709571
cras_c11626_g1_i1+cras_comp1978_c0_seq1+.fasta	2	321	407	minu_c27310_g1_i1,cras_c11626_g1_i1+cras_comp1978_c0_seq1+	256,276	407,432	0.628992628993,0.638888888889
cras_c11657_g1_i1++.fasta	2	890	1144	minu_c27694_g1_i1,cras_c11657_g1_i1++	673,738	1146,1211	0.587260034904,0.60941370768
cras_c11729_g1_i1++.fasta	2	666	859	cras_c11729_g1_i1++,minu_c24019_g1_i1	518,703	859,1157	0.60302677532,0.607605877269
cras_c11756_g1_i1++.fasta	2	1053	1357	cras_c11756_g1_i1++,minu_c31018_g1_i1	829,905	1357,1551	0.610906411201,0.583494519665
cras_c11764_g1_i1++.fasta	2	456	578	minu_c38208_g1_i1,cras_c11764_g1_i1++	365,361	591,581	0.617597292724,0.621342512909
cras_c11790_g1_i1++.fasta	2	565	664	cras_c11790_g1_i1++,minu_c15221_g1_i1	426,713	694,1162	0.613832853026,0.613597246127
cras_c11796_g1_i1++.fasta	2	591	758	cras_c11796_g1_i1++,minu_c1151_g1_i1	463,450	768,787	0.602864583333,0.571791613723
cras_c12117_g1_i1++.fasta	2	497	612	cras_c12117_g1_i1++,minu_c30841_g1_i1	360,414	612,713	0.588235294118,0.58064516129
cras_c12229_g1_i1++.fasta	2	537	655	cras_c12229_g1_i1++,minu_c13338_g1_i1	392,447	656,739	0.59756097561,0.604871447903
cras_c1223_g1_i1++.fasta	2	945	1193	minu_c31029_g1_i1,cras_c1223_g1_i1++	724,739	1194,1211	0.606365159129,0.610239471511
cras_c1230_g1_i1++.fasta	3	681	947	cras_c1230_g1_i1++,foca_c31386_g1_i1,minu_c17931_g1_i1	671,641,608	1122,954,1028	0.598039215686,0.671907756813,0.591439688716
cras_c12624_g1_i1++.fasta	2	241	295	minu_c12335_g1_i1,cras_c12624_g1_i1++	230,210	335,315	0.686567164179,0.666666666667
cras_c12698_g1_i1+cras_comp8273_c0_seq1+.fasta	5	398	652	minu_c33602_g1_i1,rari_c8236_g1_i1,eury_eury_c29018_g1_i1,foca_c30027_g1_i1,cras_c12698_g1_i1+cras_comp8273_c0_seq1+	476,371,440,530,413	695,687,749,779,701	0.684892086331,0.540029112082,0.587449933244,0.680359435173,0.589158345221
cras_c1275_g1_i1++.fasta	2	1448	1963	cras_c1275_g1_i1++,minu_c19767_g1_i1	1235,1372	2016,2013	0.612599206349,0.681569796324
cras_c1277_g1_i1++.fasta	2	1229	1566	minu_c24088_g1_i1,cras_c1277_g1_i1++	913,1001	1566,1601	0.583014048531,0.625234228607
cras_c12789_g1_i1++.fasta	3	335	465	minu_c19049_g1_i1,eury_eury_c27156_g1_i1,cras_c12789_g1_i1++	256,369,356	465,668,587	0.550537634409,0.552395209581,0.606473594549
cras_c7_g1_i1++.fasta	2	720	964	cras_c7_g1_i1++,minu_c28377_g1_i1	621,597	990,967	0.627272727273,0.617373319545
cras_c1294_g1_i1++.fasta	2	1147	1478	minu_c16651_g1_i1,cras_c1294_g1_i1++	864,898	1489,1490	0.580255204835,0.602684563758
cras_c13085_g1_i1++.fasta	2	1282	1594	minu_c18555_g1_i1,cras_c13085_g1_i1++	969,994	1600,1602	0.605625,0.620474406991
cras_c13208_g1_i1++.fasta	2	411	524	cras_c13208_g1_i1++,minu_c22436_g1_i1	334,325	539,524	0.619666048237,0.620229007634
cras_c13461_g1_i1++.fasta	2	308	396	cras_c13461_g1_i1++,minu_c22728_g1_i1	272,261	434,401	0.626728110599,0.650872817955
cras_c1362_g1_i1++.fasta	2	647	800	minu_c37424_g1_i1,cras_c1362_g1_i1++	499,486	808,810	0.617574257426,0.6
cras_c1374_g1_i1++.fasta	2	801	1004	cras_c1374_g1_i1++,minu_c21829_g1_i1	662,628	1058,1007	0.625708884688,0.623634558093
cras_c140_g1_i1++.fasta	2	412	506	cras_c140_g1_i1++,minu_c37128_g1_i1	314,446	521,734	0.602687140115,0.607629427793
